Id,SalePrice
1837,88668.85401964742
1838,124907.46865646339
1839,86861.59323261183
1840,172438.86626766485
1841,144705.3284563683
1842,70554.27076182982
1843,138473.61310149168
1844,137049.40310133313
1845,141209.0826461963
1846,154889.1297052642
1847,158325.3331883576
1848,53158.084737206686
1849,122974.32648711812
1850,120912.00774904968
1851,154200.7452490393
1852,123752.63860171073
1853,131572.3395489994
1854,168673.57345691606
1855,133487.58643482288
1856,212090.93273653483
1857,157792.51555799355
1858,140125.40475669585
1859,119088.90841084422
1860,149508.0571539635
1861,120950.23813402145
1862,302268.40754321526
1863,304503.1694361483
1864,305812.4554142335
1865,349304.9000268995
1866,350638.53798484424
1867,244286.8039123127
1868,316413.0273189367
1869,197560.86679154882
1870,238103.93443197932
1871,254737.43059512283
1872,169997.86117300284
1873,227787.77558670452
1874,143104.14560613895
1875,203909.64376799887
1876,202626.8498778651
1877,218051.06576980997
1878,201102.72664936748
1879,130344.27940342615
1880,135106.0125253162
1881,230262.90826604137
1882,245552.9884903462
1883,192481.60640396902
1884,205973.670983258
1885,233804.14154780828
1886,311580.9210043231
1887,211623.77230195096
1888,269336.81764990493
1889,165502.77937501227
1890,121992.18003578839
1891,136194.515713234
1892,110499.50069986671
1893,129568.86943841746
1894,124817.75756761826
1895,139837.03167517975
1896,123799.55278278766
1897,108358.62809619083
1898,111834.92427648793
1899,159953.30107729652
1900,164602.85584924588
1901,175488.9949657079
1902,147966.09687134455
1903,227512.57846950745
1904,148259.0040017461
1905,198218.91271822166
1906,189784.07442651934
1907,223002.42045131087
1908,110713.45775648805
1909,132301.5454986853
1910,121536.09843122063
1911,236045.7655096396
1912,310278.28349338134
1913,148052.42799399278
1914,54367.197620043204
1915,307596.0262186151
1916,58618.38951584874
1917,259602.2947833488
1918,138869.55251736066
1919,165328.21595222747
1920,129749.00056389956
1921,457940.6889779028
1922,343866.6191366199
1923,207795.85928986548
1924,201395.68937595372
1925,205934.9756200822
1926,394088.6440585669
1927,135764.6805218098
1928,166848.9764016111
1929,123256.56457854107
1930,130843.26729978497
1931,141629.425260909
1932,135340.11544222786
1933,188543.17487136935
1934,180943.41210598394
1935,177571.3928339558
1936,184587.4325086672
1937,185383.70015465075
1938,180055.52370995542
1939,238224.97912852268
1940,186742.19965260115
1941,173617.70513485908
1942,178198.84951024794
1943,214957.85832134867
1944,348113.9048469812
1945,389024.06649827765
1946,132952.83769682836
1947,335009.95646448777
1948,194391.03470491763
1949,237760.21708994205
1950,177591.98782541594
1951,258787.32851757036
1952,211650.9395430472
1953,171214.25455994369
1954,190502.2750584262
1955,130104.30667465826
1956,309078.86319224274
1957,158329.10500316694
1958,278484.22987368546
1959,132339.87807503657
1960,121279.44490426332
1961,117846.26922433292
1962,96691.52911442175
1963,107408.02263941614
1964,114814.31173722005
1965,143609.6663383898
1966,141940.24908983163
1967,287032.3835714727
1968,430992.9017390122
1969,398424.59348991857
1970,450815.62285197567
1971,457849.2299044106
1972,398581.49127869203
1973,257201.92116699155
1974,333569.2589282172
1975,447300.72831836133
1976,261893.8236392731
1977,358905.904864185
1978,402280.53625527426
1979,327505.5104245312
1980,193092.83653535403
1981,353883.9434297635
1982,227988.1133495125
1983,211242.1415997599
1984,163504.25321226747
1985,220783.96084675446
1986,216925.15806410622
1987,182504.98836221232
1988,174621.52333221163
1989,192225.10648931123
1990,217998.60012443428
1991,253171.15357665505
1992,215115.59243705278
1993,163819.916627633
1994,239914.3990340049
1995,183195.23437317836
1996,241175.8348893951
1997,318543.0013578628
1998,367279.94754765555
1999,273371.10633776203
2000,309488.5139960406
2001,262538.1354242773
2002,242756.1913431064
2003,237977.5303111224
2004,274818.9170714382
2005,221146.4007016593
2006,233613.9567138531
2007,238876.0002825195
2008,220888.58070566275
2009,192678.43477305205
2010,192112.70263624715
2011,141308.4313429207
2012,172580.34701541328
2013,184365.78238499447
2014,185632.88337361417
2015,208849.40810102923
2016,194713.71163745358
2017,199916.31499253045
2018,119628.82362740062
2019,136254.68213585071
2020,111253.27632893661
2021,110729.16834179613
2022,182627.6875554014
2023,140572.42979109904
2024,246427.34108426128
2025,363346.92717605864
2026,172511.9588459604
2027,152201.79890853522
2028,154059.21038396505
2029,175054.47027999736
2030,278748.8823772506
2031,249538.65311872866
2032,274265.81297598296
2033,277251.06276909483
2034,164486.5166103041
2035,217402.1752524919
2036,187067.64286385008
2037,189434.57482089326
2038,302938.7155558819
2039,237411.3709140194
2040,321351.8179581264
2041,276048.55361940025
2042,203884.10524522225
2043,176034.82429385863
2044,168941.62916624724
2045,210637.2051067028
2046,143964.11731987185
2047,150729.93755264897
2048,140457.88714476267
2049,134645.73347801308
2050,176073.04247142505
2051,108309.1462963889
2052,128249.19122701381
2053,146966.29527856773
2054,85214.83597406752
2055,160646.98757903455
2056,134212.07248186407
2057,114335.29054894019
2058,225773.81767719024
2059,134363.74376294913
2060,170713.87630361193
2061,178422.84796327178
2062,132038.12119322573
2063,110920.97159222074
2064,141346.12633831517
2065,118900.92751662886
2066,167513.03503140766
2067,105668.0486800169
2068,91636.35255094108
2069,83631.68231269304
2070,112695.09130319611
2071,97338.08226554054
2072,120300.71524803908
2073,139920.71612978997
2074,185246.56256336143
2075,151085.65704925658
2076,125723.00829820045
2077,154033.7619922393
2078,132280.10423758402
2079,130410.00232320478
2080,116323.29663088339
2081,127690.47997799414
2082,130336.27672588639
2083,140263.283304108
2084,112123.4377751261
2085,123575.50239255765
2086,139895.2280831138
2087,120534.07925898333
2088,103062.82264542324
2089,70577.61697221074
2090,129249.1276312417
2091,120901.00453346776
2092,129977.50317293308
2093,128869.8439564487
2094,128192.84110539115
2095,154238.5751566881
2096,77333.91967428775
2097,88060.36522991933
2098,138575.35036628676
2099,58901.19514896396
2100,76997.04574425479
2101,127844.25153977847
2102,125437.10349839927
2103,100628.10196494957
2104,126985.79147654305
2105,120057.18550285132
2106,66838.82797660245
2107,219586.90395485036
2108,115182.57370421778
2109,114374.39288056032
2110,122213.9875643522
2111,145055.48351113102
2112,142335.98793970668
2113,120065.872362621
2114,109144.69190262188
2115,157121.7430702051
2116,121809.67274131606
2117,150645.97125913083
2118,124063.10812798381
2119,102515.14001655279
2120,114123.97254954703
2121,101279.53448910742
2122,119341.04733132203
2123,93471.83525947548
2124,176878.20742176368
2125,127309.46554899465
2126,142516.19305156844
2127,147897.39747270112
2128,127491.70247539703
2129,103169.0328338214
2130,145878.4561599814
2131,143229.13808808685
2132,117123.59209774008
2133,121914.67397250063
2134,128178.42133624524
2135,101564.10385862038
2136,70427.22812402752
2137,118428.69632339576
2138,131372.14684109407
2139,154373.00505784867
2140,141587.1405008933
2141,140991.5680673365
2142,127325.1095222106
2143,152260.57396681342
2144,115636.1212424738
2145,138397.26692934122
2146,179738.45820190906
2147,125343.94622350087
2148,132425.34152467744
2149,146157.30840265646
2150,210923.03252879655
2151,117699.47715779126
2152,188878.5594550894
2153,173109.79122137622
2154,109985.41667752943
2155,142487.30902878413
2156,261967.43265474797
2157,224830.64013586892
2158,248447.37252181483
2159,208150.4581655188
2160,165369.95403606622
2161,235086.04051023413
2162,396765.542866315
2163,357201.0065013264
2164,244748.94034893485
2165,182894.51578158216
2166,148455.13664303126
2167,227845.4239163281
2168,209785.27549693143
2169,196608.54220185062
2170,223646.42490671767
2171,146969.2937878297
2172,132337.77550709664
2173,162912.7330019877
2174,232051.37704927108
2175,305924.89493531245
2176,314710.8370888478
2177,254670.27548138224
2178,203720.04848216425
2179,141491.54300108927
2180,208299.37316863184
2181,190799.5062551147
2182,209803.37280171318
2183,188157.38492259636
2184,123678.78893242039
2185,102108.0897939374
2186,140967.28621556575
2187,154706.03329836827
2188,156638.67238313207
2189,235588.19883371334
2190,82788.26225319247
2191,81557.22848274262
2192,97286.21019878042
2193,103750.01328008417
2194,105592.40629920841
2195,109717.92063748794
2196,110087.21841822272
2197,118558.04386448115
2198,161671.94251612728
2199,170738.40571319175
2200,150778.2123032758
2201,139548.46546655401
2202,215924.51817330715
2203,162509.46432346673
2204,185349.50692970146
2205,115762.22525533356
2206,144195.51454579644
2207,221237.53530809094
2208,261563.4145194344
2209,216802.0036193725
2210,119272.87745371238
2211,122115.39801150374
2212,115570.19704785226
2213,104585.76174164277
2214,129829.42786810607
2215,104059.66097129742
2216,149503.28518090767
2217,95689.61285649997
2218,56501.52085107438
2219,65456.47768459916
2220,56675.45737738165
2221,307596.0262186151
2222,259021.60442060418
2223,281042.1137188484
2224,211700.32590855617
2225,112634.51720557592
2226,186223.16476513693
2227,199770.23508437048
2228,264029.1623513263
2229,252639.75121058524
2230,154513.64518253735
2231,217336.14565306256
2232,181508.81739730109
2233,157613.67585019243
2234,247612.99667960964
2235,227662.85677715033
2236,272748.4410852158
2237,346393.2002707463
2238,204758.45795894685
2239,101204.07881736504
2240,160543.88395150346
2241,161363.51962200963
2242,125955.61567145748
2243,128184.77728098714
2244,102434.61810614642
2245,101338.12469358041
2246,145191.4675245785
2247,112230.91889839429
2248,129746.7919373104
2249,127611.11521191825
2250,136240.42146032213
2251,119873.52811391407
2252,177958.8114507229
2253,156605.72566628893
2254,178878.5200758445
2255,185579.84148687107
2256,183676.14600450997
2257,210384.99379445886
2258,166897.8225471138
2259,173623.6244968353
2260,161185.87743943807
2261,191691.78547360946
2262,218796.17900019276
2263,343259.87360849214
2264,421457.0879882718
2265,175649.9645936033
2266,315082.80845490476
2267,379982.73195182625
2268,399344.56053272117
2269,148575.83509810307
2270,189010.58276886476
2271,214204.38837417332
2272,190715.67636019996
2273,158463.60757908868
2274,175042.57996971474
2275,181311.08114894456
2276,184544.60056305796
2277,194249.11666522143
2278,143768.62862881884
2279,136806.5852911411
2280,125503.99189051313
2281,166971.1984488615
2282,191831.49406839366
2283,104287.7207424152
2284,112402.2345336405
2285,149897.35523067485
2286,122673.62283278967
2287,349395.22570437175
2288,281002.85830219573
2289,409044.83400145697
2290,463376.7815708971
2291,331591.444267202
2292,427425.44519994996
2293,464145.3617595319
2294,450628.95182188076
2295,436466.5265637088
2296,266015.4586280171
2297,317659.1672127359
2298,316061.9881820536
2299,408572.4592241654
2300,359946.0740429154
2301,276576.86405093415
2302,235167.29926264656
2303,251237.0793162266
2304,240336.87522244142
2305,188839.36211386512
2306,180275.0103116613
2307,190362.14933408282
2308,213776.30473680288
2309,280874.620884305
2310,222604.98281553786
2311,201407.62725580833
2312,176214.37968039737
2313,171931.1630382917
2314,172728.42367211467
2315,179563.7230778349
2316,184038.94712832366
2317,177207.90067271152
2318,175901.02145482594
2319,177835.8093703441
2320,187377.32677101606
2321,241436.42833795174
2322,168465.20326052414
2323,179338.61702432315
2324,164718.7633171318
2325,204005.2864339953
2326,161892.79373304796
2327,216525.0098426844
2328,229146.31893890857
2329,186796.48175495322
2330,173010.69519117757
2331,347841.8804015286
2332,401311.0084030693
2333,320434.16559117456
2334,262774.8337428997
2335,262639.36409051693
2336,322925.8129086391
2337,210610.5957987761
2338,275105.81261986867
2339,201568.21763054788
2340,401649.9038475134
2341,212247.1018775016
2342,230414.81751135996
2343,224144.1990908488
2344,228363.8939127614
2345,231929.1161484888
2346,217886.48663249437
2347,205281.9841510875
2348,235653.4127637568
2349,181471.72473062456
2350,297237.8391148352
2351,241877.50911747682
2352,249956.23617286165
2353,248560.58088224335
2354,134342.08369936817
2355,150408.48816936265
2356,145683.22311112835
2357,188629.89941831375
2358,189246.5576003576
2359,128655.76669704757
2360,114501.00467923595
2361,139400.76037690756
2362,265241.4857819521
2363,133125.9125195301
2364,161909.55583709647
2365,218742.74795433687
2366,200072.9056964897
2367,223802.66362179446
2368,225465.75390985608
2369,212277.93941394682
2370,175304.68141778567
2371,174422.46267585576
2372,191343.64456851294
2373,279541.6550258169
2374,332731.5025180253
2375,257531.70237537162
2376,288720.05104845617
2377,350171.8452469925
2378,137815.68606463517
2379,203472.7282425105
2380,148037.20451138943
2381,160941.01190094635
2382,189000.99799642782
2383,193712.2162833666
2384,245037.2279430503
2385,160012.14149156187
2386,134980.47726968542
2387,141414.4635518087
2388,102400.8343746672
2389,126558.60437532625
2390,148740.00885633982
2391,140634.33829879362
2392,112935.15494706303
2393,165221.90098304627
2394,147428.9098799035
2395,207778.86393408364
2396,141592.3966657821
2397,211193.9667986731
2398,132699.5213310987
2399,54103.407762255745
2400,53955.36716612313
2401,108610.74479752558
2402,138873.32648610434
2403,134673.16943155025
2404,147130.8920460296
2405,161361.48718507783
2406,147352.4375050641
2407,127311.46337546955
2408,139264.77832909152
2409,124834.02839342268
2410,164636.09678782366
2411,122160.80998068542
2412,153717.23561187435
2413,130548.34144794119
2414,144585.47723527838
2415,134183.09141711664
2416,129561.5744744462
2417,131994.01206782932
2418,132294.7815040034
2419,123994.11968404712
2420,123521.80406329242
2421,141973.334795187
2422,117462.99817589468
2423,133249.61883600967
2424,152562.78703184484
2425,206195.15253271427
2426,132480.65254645015
2427,137283.56163762423
2428,176144.0612016161
2429,116371.9390019617
2430,134983.96257468776
2431,112840.51220306019
2432,145022.3399380248
2433,153922.72844170884
2434,142768.98397522824
2435,151418.07401651723
2436,104644.56308464713
2437,109335.39239443862
2438,116758.74778763478
2439,107418.38144415345
2440,121233.27067004272
2441,90863.54998766941
2442,98823.30061054513
2443,120094.31743079213
2444,126463.34959450431
2445,83257.29171673558
2446,128008.08366960089
2447,178000.88064388768
2448,131382.27940233803
2449,101436.71114173716
2450,137802.5334784978
2451,104319.86252095661
2452,210751.38999212906
2453,93617.08889408945
2454,134580.0147316016
2455,120626.17815013585
2456,137833.82916795375
2457,132557.77746879283
2458,126109.96882837485
2459,108723.81002372544
2460,143242.650105369
2461,115905.03992858122
2462,135326.9463703712
2463,123624.71078272526
2464,177602.3505003614
2465,130863.5190100011
2466,110438.03442282208
2467,136819.79848944786
2468,76461.96947699206
2469,72686.94974944514
2470,172909.16809431135
2471,220259.54916163906
2472,165157.0903527421
2473,121886.65195736775
2474,79309.41314292948
2475,222848.74426112295
2476,118311.82441878955
2477,128551.19397659655
2478,158469.88788757412
2479,108837.67300823439
2480,161540.27386494743
2481,120875.23871446714
2482,123557.39389647222
2483,107846.94607098139
2484,124534.18401531817
2485,124570.59401865327
2486,166055.12322112246
2487,187671.6316324752
2488,160665.87832760563
2489,153042.63837513514
2490,160159.13505285984
2491,92534.27161528391
2492,176250.13831254898
2493,151602.20425792827
2494,146806.11168072728
2495,88213.19271078636
2496,233187.32189594992
2497,146977.16697518612
2498,112723.86790724516
2499,100527.78169507209
2500,131550.70822975875
2501,139471.5920248826
2502,158033.0401967646
2503,97970.11833551388
2504,171801.20699647366
2505,226608.93006111486
2506,248147.44848685747
2507,302022.04376510304
2508,248255.4902855261
2509,211297.85970349607
2510,211321.6979320455
2511,172764.16597131037
2512,207050.08032619875
2513,210801.02207586047
2514,250938.00410433335
2515,149708.9298400843
2516,166646.13511749016
2517,141432.90410740252
2518,148251.4198720334
2519,230305.31997639703
2520,202447.04828320173
2521,186719.21202907592
2522,231081.13974939912
2523,116642.9550109309
2524,136926.5599324252
2525,145729.1668890564
2526,134116.1179283815
2527,106087.27643383834
2528,127347.4053777934
2529,134665.84164959067
2530,119795.89111718527
2531,253406.5371542695
2532,224396.9647633106
2533,195279.81936653252
2534,220202.49610191444
2535,317067.1327424525
2536,233288.6146395269
2537,242121.31469744805
2538,181071.94113524724
2539,179697.30037978542
2540,173685.97338672436
2541,177543.52747321833
2542,159855.6520763074
2543,129349.56306902143
2544,132948.62360174485
2545,130881.06074013915
2546,126489.33378011873
2547,139080.62934782298
2548,150907.0897696797
2549,158986.59856294273
2550,298309.9765719529
2551,135589.41901408086
2552,134267.476043778
2553,70017.47802586303
2554,99338.69135847468
2555,122995.57421741156
2556,108419.50782296417
2557,114497.16167337984
2558,165979.95271494126
2559,139815.44991505943
2560,146535.21380345046
2561,152748.40956268774
2562,139387.42451852522
2563,156343.74242040803
2564,202203.3907198089
2565,154839.4257632762
2566,168184.60728975342
2567,136204.3883029269
2568,196270.147723237
2569,205607.0103993961
2570,119636.93095928566
2571,197921.07665749075
2572,172354.3855562625
2573,211096.52237121534
2574,269578.43614933855
2575,129693.00243430777
2576,125733.43308081389
2577,159555.2765065016
2578,79223.61937883667
2579,59091.72850929337
2580,116094.47343807179
2581,117432.60218450708
2582,103118.50312452763
2583,272653.6653242422
2584,148203.03443671516
2585,184851.06591309293
2586,217387.88078419454
2587,204305.42011715414
2588,149793.88231479155
2589,151033.3296983576
2590,207243.13431504552
2591,203162.67492029507
2592,214417.9198212775
2593,249735.91384246253
2594,184004.68586457145
2595,203324.85443965014
2596,310947.3026728396
2597,186506.28326978753
2598,281955.0401194604
2599,334892.02718953957
2600,200795.68369356293
2601,151508.2787978637
2602,77377.00936671911
2603,93649.51410861923
2604,80626.5789200812
2605,66174.66825843269
2606,147536.56240465777
2607,187529.45850298004
2608,188124.1620742508
2609,164732.06719071235
2610,114449.63481313684
2611,124620.65925987976
2612,156940.44841611793
2613,130662.61035391041
2614,126120.04690922069
2615,148048.67314659
2616,144743.37396407258
2617,174363.83928708546
2618,216941.14740465916
2619,191647.29995482237
2620,185405.2956855499
2621,182321.6780309681
2622,185620.68503782855
2623,253050.51151464993
2624,303818.4129535027
2625,346979.73386968946
2626,168946.8297489559
2627,171726.33095516887
2628,453801.87915571564
2629,579243.1676010052
2630,376118.88550862035
2631,464741.0384357807
2632,421016.8812430672
2633,346757.42246638896
2634,391615.26670217206
2635,155771.19196355212
2636,175768.68543155506
2637,181514.5914787766
2638,273818.82705945714
2639,187584.05391814062
2640,150299.56364991103
2641,104265.86857187534
2642,198072.44034313495
2643,100652.4459877338
2644,120515.81662037373
2645,102888.70978308661
2646,94875.41873563227
2647,100850.68993253195
2648,144033.77194403135
2649,149683.98802402132
2650,149078.52012146133
2651,140327.67573892674
2652,413896.3110080604
2653,238217.31824609096
2654,248057.42164331983
2655,389823.4535644836
2656,314823.58190949797
2657,342605.2417032041
2658,290066.8907515077
2659,320458.1683585164
2660,358651.65459547256
2661,367008.082085108
2662,352720.09897065855
2663,269388.06725529954
2664,269065.520233485
2665,342528.3899548181
2666,293085.635594184
2667,169071.84986415436
2668,176784.39669251125
2669,175185.65805066508
2670,287698.09025799757
2671,183636.03521598005
2672,189849.234890526
2673,209027.67535616338
2674,216139.24521553607
2675,181275.91499786414
2676,184890.08961879855
2677,197237.93059228384
2678,255290.48001048143
2679,272022.23685536947
2680,284607.0014318217
2681,426355.6174899919
2682,356063.1465356529
2683,548744.0439573311
2684,323114.55436620687
2685,369084.32255501533
2686,240518.9223363912
2687,326559.2217675668
2688,221285.53158990902
2689,210795.34525435203
2690,490744.61491009407
2691,188521.16848775835
2692,135271.98270787072
2693,193579.3681104347
2694,139004.66217433586
2695,189680.88855540485
2696,181639.14046433603
2697,185097.0446891214
2698,191171.2415889225
2699,174348.32731657542
2700,152094.20180277122
2701,135739.90534805326
2702,98256.13585132395
2703,124543.54816598733
2704,145421.67667332594
2705,121027.86715306829
2706,107301.04569913271
2707,127404.27290872467
2708,132891.19783722868
2709,110172.37018858499
2710,127042.32567023108
2711,272997.866068095
2712,394306.1120694957
2713,168854.5964480678
2714,148557.1814418428
2715,171602.99347884677
2716,145987.88438659252
2717,187963.2233790347
2718,226959.25114301962
2719,156955.7993688164
2720,172576.6899129339
2721,137264.92802570856
2722,159616.63604241327
2723,147586.73340433036
2724,129614.48950668155
2725,135416.63325029216
2726,150935.69644391042
2727,170296.11670879266
2728,165435.49398576317
2729,141336.4353690389
2730,145002.75327267562
2731,134965.4504867847
2732,123032.3593988061
2733,158961.80164336896
2734,141879.43034293494
